# lattitude, longitude, altitude meters, cumulative distance meters
-29.01395,134.718,229.0,2180573.53929
-29.01819,134.72105,228.8517456,2181130.52958
-29.0191,134.72184,228.0998688,2181257.57138
-29.02012,134.72287,228.0,2181408.87975
-29.02124,134.7243,229.2386627,2181595.54287
-29.02209,134.72564,228.7906647,2181756.50639
-29.0227,134.72682,227.5730286,2181889.79055
-29.0233,134.72828,226.3123474,2182046.64486
-29.02382,134.72993,227.0014954,2182217.17789
-29.02413,134.73142,228.0,2182366.09603
-29.02433,134.73302,227.9533997,2182523.2463
-29.02439,134.735,229.6632538,2182715.87792
-29.02431,134.73631,228.7339935,2182843.55994
-29.02414,134.73759,228.4675293,2182969.44228
-29.02395,134.73858,227.1080627,2183067.99189
-29.02316,134.74197,221.2568817,2183409.11003
-29.02295,134.74325,220.9192963,2183535.73806
-29.02278,134.74521,221.903595,2183727.2475
-29.02278,134.74736,218.4205627,2183936.29593
-29.02293,134.74912,218.1854858,2184108.23474
-29.0237,134.75429,220.1732635,2184618.16021
-29.02398,134.75649,220.0,2184834.32203
-29.02118,134.75682,221.6867371,2185147.31683
-29.02028,134.75679,221.7689362,2185247.43474
-29.01912,134.75662,221.4820404,2185377.47572
-29.01733,134.75601,223.4455261,2185585.16454
-29.0145,134.75491,226.5717316,2185917.52795
-29.01363,134.75445,226.1612396,2186024.10824
-29.01357,134.75433,226.0738525,2186037.54989
-29.01348,134.75434,225.8723145,2186047.60452
-29.01344,134.75441,225.7305298,2186055.73577
-29.01325,134.75439,225.0962219,2186076.95205
-29.01344,134.75441,225.7305298,2186098.16834
-29.01344,134.75447,225.7204437,2186104.00358
-29.01351,134.75453,225.9660797,2186113.73155
-29.01363,134.75445,226.1612396,2186129.17715
-29.0145,134.75491,226.5717316,2186235.75744
-29.01513,134.75516,225.506958,2186309.90835
-29.01733,134.75601,223.4455261,2186568.12277
-29.01912,134.75662,221.4820404,2186775.81158
-29.02028,134.75679,221.7689362,2186905.85257
-29.02118,134.75682,221.6867371,2187005.97047
-29.02398,134.75649,220.0,2187318.96528
-29.02413,134.75805,220.9820099,2187471.55935
-29.02427,134.76043,224.1355286,2187703.49097
-29.02437,134.76488,227.0826263,2188136.30904
-29.02447,134.7672,224.0914459,2188362.15718
-29.02476,134.76971,224.2418213,2188608.32593
-29.02502,134.77111,222.2508698,2188747.48401
-29.02538,134.77262,223.2334595,2188899.66002
-29.02587,134.77424,221.8025665,2189066.32872
-29.02656,134.77606,222.8567505,2189259.20197
-29.02725,134.7776,223.9971466,2189427.44596
-29.02766,134.7784,224.865509,2189517.60401
-29.02858,134.77999,226.5483093,2189702.97771
-29.02943,134.78126,226.7533722,2189858.4762
-29.03043,134.78257,224.1555634,2190027.5505
-29.03122,134.7835,222.3762817,2190153.61435
-29.05578,134.81143,209.1366272,2194004.5959
-29.05898,134.81547,204.5878754,2194534.51288
-29.06109,134.81843,206.6199951,2194905.75377
-29.06227,134.82021,204.8368073,2195122.88881
-29.06349,134.82217,206.0,2195356.75505
-29.06527,134.82526,204.8102417,2195716.43594
-29.06716,134.82891,202.1199493,2196128.76089
-29.06856,134.83192,200.1245728,2196460.14236
-29.07007,134.83557,201.8894043,2196852.6084
-29.07137,134.83915,207.4904175,2197229.37058
-29.07341,134.84572,211.2438202,2197906.97317
-29.07408,134.84772,211.6489105,2198115.12963
-29.07521,134.85062,210.6364746,2198423.70129
-29.07654,134.85352,207.1075287,2198741.97445
-29.07791,134.85612,205.4595642,2199037.01408
-29.07858,134.85728,205.2484741,2199172.13626
-29.08277,134.86397,208.0158081,2199971.96114
-29.0857,134.86895,209.7758942,2200555.33996
-29.08865,134.87443,209.1451263,2201180.76332
-29.09601,134.8886,209.9676819,2202782.47337
-29.09679,134.88988,211.6261292,2202934.09735
-29.09769,134.89114,213.8963623,2203092.2196
-29.09834,134.89194,213.0789032,2203198.35947
-29.09933,134.89298,212.9750061,2203347.78727
-29.10047,134.89404,214.3157196,2203511.11312
-29.10194,134.89515,216.0,2203706.94124
-29.10349,134.8961,215.0,2203902.45161
-29.11135,134.8998,218.0731659,2204847.47835
-29.11443,134.90132,219.9618835,2205220.43577
-29.1172,134.90287,221.5441895,2205563.28043
-29.12231,134.90605,227.9231873,2206210.02715
-29.12463,134.90734,224.430603,2206496.82222
-29.12666,134.90837,222.0,2206743.72679
-29.13823,134.91356,210.4894867,2208125.48673
-29.13969,134.9143,210.8448029,2208303.02863
-29.14188,134.91557,210.9811707,2208576.00115
-29.14436,134.91732,210.6759644,2208899.93148
-29.14624,134.91886,210.3598938,2209156.9691
-29.1481,134.92059,207.001709,2209423.43163
-29.15392,134.92667,210.8293457,2210299.45744
-29.15564,134.92836,211.3478546,2210551.47157
-29.15746,134.92995,211.2531433,2210806.01876
-29.15995,134.9318,217.9317322,2211136.06585
-29.16181,134.93298,220.0,2211372.50634
-29.16296,134.93364,220.4062958,2211515.54069
-29.16497,134.93463,223.2319489,2211758.83799
-29.16617,134.93515,222.8605042,2211901.50505
-29.16766,134.93572,222.5163116,2212076.18484
-29.1699,134.93644,220.1437988,2212334.88595
-29.17382,134.93733,224.1794739,2212779.25274
-29.17555,134.93783,224.0139008,2212977.65054
-29.17666,134.93822,223.010788,2213106.75421
-29.1782,134.93887,221.0315094,2213289.25227
-29.18033,134.93998,219.9736176,2213549.46102
-29.18195,134.94101,222.8585815,2213755.48983
-29.18288,134.94169,224.0757751,2213878.17599
-29.18383,134.94243,225.1246643,2214005.92454
-29.18551,134.94393,226.5203705,2214242.78269
-29.18714,134.94564,225.1465149,2214488.56216
-29.18905,134.94794,221.5476074,2214796.71416
-29.18988,134.94885,218.3121948,2214924.46914
-29.19103,134.94999,215.8323364,2215093.57941
-29.19255,134.95132,214.7323761,2215306.2644
-29.19397,134.9524,215.1352234,2215495.79568
-29.19621,134.95382,210.9373627,2215780.46838
-29.19778,134.95464,209.9397125,2215972.33342
-29.19879,134.95509,210.5950775,2216092.83552
-29.2004,134.95571,209.4159546,2216281.70371
-29.20242,134.95632,208.3863831,2216513.99017
-29.2042,134.95668,209.910675,2216714.97783
-29.20599,134.95692,208.9204254,2216915.37525
-29.23153,134.9582,212.6254578,2219758.00911
-29.23353,134.95836,216.5617065,2219980.94021
-29.23586,134.95862,220.015152,2220241.24979
-29.23794,134.9589,223.0036621,2220474.12543
-29.24142,134.9595,222.1734619,2220865.43846
-29.30983,134.97446,191.895752,2228609.43787
-29.31997,134.97673,196.0,2229758.2341
-29.32338,134.97766,199.0730743,2230147.98113
-29.32729,134.97894,203.3039551,2230600.11525
-29.32901,134.97957,204.4666595,2230800.88532
-29.33146,134.98055,202.3243713,2231089.40254
-29.33561,134.98227,203.7566376,2231580.05951
-29.33949,134.98363,202.1594543,2232031.18754
-29.34161,134.98429,204.2191925,2232275.44745
-29.34577,134.98538,205.7445221,2232749.93044
-29.34972,134.98619,205.9582062,2233196.11178
-29.35357,134.98678,209.5716248,2233628.01447
-29.35642,134.98708,208.7276611,2233946.25102
-29.35884,134.98726,207.0402527,2234215.90761
-29.36447,134.98742,203.1750488,2234842.12704
-29.36573,134.98753,201.8392487,2234982.6376
-29.36814,134.98785,201.592392,2235252.4056
-29.37101,134.98849,205.5252991,2235577.50536
-29.37403,134.98946,207.3388672,2235926.22055
-29.37613,134.99035,209.9510193,2236175.14597
-29.37812,134.99134,209.635498,2236416.32222
-29.38018,134.99255,208.1519012,2236673.64486
-29.38383,134.99496,207.0,2237141.88625
-29.38561,134.99606,206.6615601,2237366.68386
-29.3903,134.99877,207.0,2237950.55456
-29.39308,135.00021,206.2323914,2238289.69996
-29.39549,135.00138,201.70784,2238580.66608
-29.39921,135.00303,197.8844299,2239024.12229
-29.40331,135.00465,194.0743408,2239506.27644
-29.42752,135.01343,206.5588531,2242329.43984
-29.43054,135.0144,205.6504974,2242678.14095
-29.43291,135.01505,204.4360046,2242949.08681
-29.43524,135.0156,202.894455,2243213.58929
-29.43805,135.01614,203.1434937,2243530.39276
-29.4417,135.01665,199.6649628,2243939.24798
-29.445,135.01693,195.2100067,2244307.19158
-29.44862,135.01704,194.2764435,2244709.85813
-29.45275,135.01691,196.9791565,2245169.26565
-29.45557,135.01666,197.319931,2245483.76822
-29.45779,135.01637,194.6946259,2245732.21268
-29.46126,135.01583,196.1044464,2246121.58501
-29.46325,135.01564,194.7702332,2246343.62619
-29.46558,135.01559,195.4501343,2246602.75562
-29.46671,135.01564,195.2362213,2246728.49909
-29.46832,135.01575,197.0623932,2246907.83936
-29.46963,135.01591,197.2151184,2247054.32594
-29.47151,135.01624,196.307785,2247265.79934
-29.47284,135.01654,195.0057983,2247416.51312
-29.47496,135.01715,194.0464935,2247659.52985
-29.47757,135.01812,195.6797791,2247964.56053
-29.48074,135.01962,193.747879,2248345.78273
-29.50918,135.03576,185.0,2251872.9353
-29.51205,135.0375,187.613327,2252233.7604
-29.51251,135.03791,188.1489716,2252298.49339
-29.51287,135.03835,188.421402,2252356.93361
-29.51368,135.03895,187.7250519,2252464.09319
-29.5148,135.03938,187.6208496,2252595.39859
-29.51595,135.04018,186.6528625,2252744.87885
-29.51817,135.04188,186.9430389,2253041.51917
-29.52036,135.0437,183.2353516,2253342.04085
-29.52278,135.04589,183.6093903,2253684.54991
-29.52522,135.0483,185.0,2254042.30151
-29.5263,135.04943,185.2063751,2254204.70642
-29.52843,135.05182,187.4182739,2254535.7161
-29.53022,135.05399,186.5000458,2254825.01777
-29.53301,135.05761,188.4927673,2255292.89257
-29.53384,135.05859,188.809021,2255425.20707
-29.535,135.05978,190.0,2255598.09976
-29.53618,135.06088,189.9393768,2255767.04117
-29.53753,135.062,191.2940369,2255952.17454
-29.53885,135.06296,190.6711121,2256125.86668
-29.54097,135.06426,189.8708344,2256393.04934
-29.54202,135.0648,188.8847961,2256520.95791
-29.54421,135.06578,187.9499512,2256782.27785
-29.54624,135.06644,188.9594269,2257016.85909
-29.54834,135.06692,189.4593201,2257254.94008
-29.55035,135.06721,188.0869904,2257480.19546
-29.55827,135.06793,186.9302368,2258363.60872
-29.56109,135.06827,189.4576569,2258678.89814
-29.56309,135.06863,191.3703613,2258903.99728
-29.56521,135.0691,191.1763306,2259144.07339
-29.5681,135.06989,190.1435547,2259474.38494
-29.57167,135.07116,192.1341095,2259889.9181
-29.57519,135.07271,192.7848969,2260309.04624
-29.578,135.07421,191.078186,2260653.53412
-29.5804,135.07567,191.5798798,2260955.44831
-29.58284,135.07733,192.1333771,2261270.69428
-29.58633,135.08009,194.0,2261741.67965
-29.5884,135.08197,197.1467438,2262034.98253
-29.59036,135.08392,197.0,2262323.16786
-29.59191,135.0856,197.4483337,2262560.00704
-29.59368,135.08766,199.0,2262840.02427
-29.59649,135.09151,201.280304,2263326.02777
-29.61749,135.12334,207.8493042,2267188.92109
-29.61857,135.12495,207.2161255,2267385.49984
-29.62,135.12677,209.0,2267622.63947
-29.62101,135.12788,208.7612457,2267777.96311
-29.62276,135.12949,209.7328796,2268027.13237
-29.62374,135.13025,210.5754852,2268158.55313
-29.62491,135.13105,211.4022675,2268309.89763
-29.62613,135.13177,211.9828033,2268462.36543
-29.62793,135.13263,214.0,2268679.09155
-29.6298,135.13331,212.853241,2268897.16642
-29.63103,135.13365,213.358078,2269037.82879
-29.63258,135.13395,213.5725098,2269212.60297
-29.63375,135.13409,214.2827148,2269343.40283
-29.63495,135.13416,216.0092621,2269477.00813
-29.63619,135.13415,217.2000427,2269614.89325
-29.6384,135.13393,220.0970001,2269861.55218
-29.64081,135.13347,225.9380951,2270133.19457
-29.64325,135.13315,232.1628723,2270406.26704
-29.64449,135.13306,232.9355927,2270544.42282
-29.6461,135.13302,234.0037231,2270723.48838
-29.64789,135.13307,236.0,2270922.58597
-29.64956,135.1332,236.9959564,2271108.70596
-29.65056,135.13333,236.06633,2271220.6083
-29.65603,135.13434,237.4683228,2271836.62521
-29.6595,135.13479,236.1551971,2272224.91399
-29.66301,135.13506,234.6953888,2272616.07914
-29.66422,135.13511,235.4197998,2272750.71172
-29.66731,135.13512,236.4467468,2273094.3054
-29.67027,135.13499,236.4309082,2273423.68195
-29.67174,135.13487,237.3541718,2273587.54913
-29.6909,135.13318,237.0,2275724.29032
-29.69356,135.1329,236.618927,2276021.30284
-29.69685,135.13239,234.9254761,2276390.436
-29.69862,135.13204,236.5201416,2276590.13332
-29.70141,135.13138,235.7958527,2276906.84897
-29.71844,135.12656,229.2121429,2278856.87564
-29.72513,135.12449,220.2451935,2279627.15833
-29.73014,135.12274,217.7530823,2280209.30967
-29.73414,135.12123,218.5539856,2280677.37667
-29.73725,135.12027,216.9985657,2281035.39967
-29.7388,135.11988,218.2666016,2281211.8172
-29.74243,135.11917,214.8929443,2281621.23423
-29.74392,135.11896,214.0,2281788.1506
-29.74572,135.11878,212.655426,2281989.05448
-29.74825,135.11863,212.2549133,2282270.75012
-29.75348,135.11861,209.7845612,2282852.30279
-29.75813,135.11869,209.1451569,2283369.41687
-29.76268,135.11883,209.9412689,2283875.53424
-29.76987,135.11918,206.0,2284675.73922
-29.77306,135.11938,204.2789764,2285030.97591
-29.77827,135.1198,201.4713898,2285611.71792
-29.7932,135.12134,197.6527557,2287278.4971
-29.79626,135.12154,196.0457611,2287619.30046
-29.8,135.12169,193.0,2288035.42128
-29.80584,135.12168,189.2878723,2288684.80037
-29.80988,135.1215,187.9057922,2289134.36346
-29.81169,135.12137,186.681427,2289336.01676
-29.81832,135.12072,184.8112488,2290075.90144
-29.82033,135.12065,183.2883911,2290299.50522
-29.82271,135.12073,183.0924225,2290564.26166
-29.82432,135.12089,182.0588226,2290743.94968
-29.82612,135.12117,182.9312592,2290945.91488
-29.82814,135.1216,180.9071655,2291174.32662
-29.83069,135.12235,179.1851044,2291466.95784
-29.83507,135.12407,180.0,2291981.47517
-29.83675,135.12468,181.916626,2292177.32968
-29.83848,135.12511,181.5638885,2292374.11732
-29.8404,135.12534,180.7676849,2292588.76107
-29.84222,135.12535,178.1820068,2292791.13812
-29.84414,135.12512,179.8983002,2293005.78177
-29.84546,135.12483,181.0,2293155.20028
-29.84776,135.12414,180.0,2293419.46497
-29.84943,135.12371,180.1022339,2293609.73499
-29.85097,135.12341,178.3740082,2293783.40225
-29.85254,135.12318,178.3594055,2293959.38182
-29.85435,135.12302,177.9117737,2294161.23527
-29.85677,135.12296,178.9265137,2294430.3892
-29.8586,135.12304,177.859787,2294634.02211
-29.86014,135.1232,177.0,2294805.95602
-29.86194,135.12347,177.0,2295007.79326
-29.86341,135.12377,177.7430573,2295173.79009
-29.86455,135.12405,178.5311127,2295303.39594
-29.86673,135.12473,178.127594,2295554.51285
-29.86768,135.12507,177.8592224,2295665.11866
-29.86968,135.12591,176.1255951,2295901.79933
-29.8721,135.12713,178.8535156,2296195.48029
-29.8745,135.12861,177.0739746,2296498.10602
-29.89718,135.14361,180.7881317,2299405.21055
-29.90379,135.14768,179.0410767,2300238.3616
-29.90987,135.15111,179.0283356,2300990.93546
-29.91411,135.15334,179.3175659,2301509.08336
-29.91772,135.15511,178.837738,2301945.24187
-29.92079,135.15646,176.0428009,2302310.56412
-29.92243,135.15715,176.0932312,2302504.6698
-29.92575,135.15839,178.3278503,2302892.69648
-29.93004,135.15977,177.7800293,2303387.91323
-29.93317,135.16064,177.9827271,2303745.90836
-29.93558,135.1612,178.83255,2304019.26725
-29.93914,135.16188,181.247757,2304420.50744
-29.9432,135.16245,181.9456787,2304875.28741
-29.94791,135.16293,178.7075653,2305401.05354
-29.94977,135.16317,178.1883392,2305609.16471
-29.95357,135.16376,177.0137329,2306035.51177
-29.95616,135.16426,176.0,2306327.50742
-29.95903,135.1649,176.1528168,2306652.53844
-29.96163,135.16556,175.0,2306948.55433
-29.96382,135.16618,175.0,2307199.28882
-29.96805,135.16753,173.9687653,2307687.29032
-29.97049,135.16841,174.2421417,2307971.53987
-29.97254,135.1692,174.5846405,2308211.85584
-29.97538,135.17038,172.8661346,2308547.48127
-29.97861,135.17186,173.90625,2308933.89704
-29.98165,135.17337,169.9705963,2309301.88941
-30.01225,135.1897,171.6302032,2313050.28665
-30.01422,135.19067,173.256958,2313288.42007
-30.01673,135.19176,173.0085297,2313586.59871
-30.01939,135.19274,172.9339752,2313897.06239
-30.02113,135.19329,175.2817535,2314097.65701
-30.02404,135.19405,174.1954041,2314429.40393
-30.02706,135.19464,174.3542175,2314769.98258
-30.02951,135.19497,173.6087341,2315044.25628
-30.03151,135.19515,173.9737854,2315267.32021
-30.03342,135.19522,177.0283356,2315479.8094
-30.04903,135.19526,179.4397583,2317215.56647
-30.15979,135.19521,187.5614014,2329531.51748
-30.16274,135.19538,187.0,2329859.94942
-30.16455,135.19557,186.9440308,2330062.03945
-30.16684,135.19591,187.2029419,2330318.76514
-30.16949,135.19646,188.0,2330618.13782
-30.17108,135.19686,187.6981506,2330799.07104
-30.17301,135.19743,189.7688751,2331020.56195
-30.17544,135.19827,188.3759155,2331302.57297
-30.17756,135.19912,186.7428436,2331552.06488
-30.17976,135.20012,187.4458771,2331814.90145
-30.18267,135.20166,185.5185394,2332170.73029
-30.18559,135.20346,186.9666748,2332538.63878
-30.18812,135.20523,186.9592133,2332867.40197
-30.19005,135.20675,189.4407043,2333127.01498
-30.19167,135.20813,189.7165985,2333350.71299
-30.19399,135.2103,188.1850739,2333682.44539
-30.19656,135.21303,191.035675,2334070.39514
-30.1986,135.21546,190.2931519,2334395.96289
-30.20006,135.21738,191.9643402,2334641.73314
-30.20176,135.21982,191.5688782,2334942.92743
-30.21459,135.23897,187.9953003,2337271.378
-30.21634,135.24131,188.2032623,2337568.73511
-30.21827,135.2436,189.5453949,2337876.09834
-30.22067,135.24609,191.0246124,2338234.50949
-30.22217,135.24748,191.8063049,2338448.18306
-30.22328,135.24842,192.1785736,2338601.12438
-30.22466,135.24954,194.0240631,2338788.54455
-30.22566,135.25027,194.6921387,2338920.01146
-30.22667,135.25099,194.5306854,2339051.91339
-30.22914,135.25255,192.0,2339364.79816
-30.23088,135.25351,192.9280853,2339579.13595
-30.23416,135.25513,191.5599976,2339975.67418
-30.23646,135.25635,189.0242157,2340256.99941
-30.24006,135.25848,188.3161926,2340706.56666
-30.24177,135.2596,188.0,2340925.03912
-30.24387,135.26108,188.014679,2341198.42361
-30.24767,135.26401,190.6226196,2341706.11955
-30.24965,135.26544,190.4336548,2341965.62026
-30.25213,135.267,190.7263184,2342279.46483
-30.25481,135.26844,189.5771942,2342608.00088
-30.25756,135.26967,189.1385498,2342935.8148
-30.26358,135.27197,183.9093933,2343640.71531
-30.26779,135.27368,180.1312103,2344136.8167
-30.27249,135.2757,177.5172272,2344694.27484
-30.28104,135.2796,177.8106995,2345716.0963
-30.28679,135.28207,175.3348694,2346398.03874
-30.29239,135.28429,173.53685,2347056.20249
-30.29657,135.28584,172.8798828,2347544.23992
-30.30303,135.28805,174.5240326,2348293.23888
-30.30726,135.28938,177.1841278,2348780.61516
-30.30949,135.29014,177.1528473,2349039.09014
-30.31253,135.29149,178.0644226,2349401.11255
-30.31536,135.29307,179.8247223,2349750.43663
-30.31801,135.29491,179.4938202,2350093.98114
-30.31968,135.29625,179.0256348,2350319.87164
-30.35146,135.32465,185.2530975,2354782.63212
-30.35313,135.32606,182.1840973,2355012.38762
-30.35486,135.3273,182.196167,2355238.57692
-30.35641,135.32824,180.2984467,2355433.10238
-30.35772,135.32892,178.3658295,2355592.71242
